,Project Name,Builder Name,Parent Builder,Status,State,County,City,Zip Code,Master Plan,Product Type,Unit Size Min,Unit Size Max,Sales Office Phone Number,Website,Typical Lot Size,Lot Dimension,Lot Width,Sales Rate,Sales Rate (Last 3 Months),Sales Rate (Last 6 Months),Sales Rate (Last 12 Months),Sold Out Date,Sales Change Date,Open Date,Total Units Planned,Total Units Sold,Total Remaining,Last Price Change Date,MinPrice,MaxPrice,Lat,Long,HOA ($/SF),HOA1,HOA2,Assessments,Assessments Description,Characteristics,County Code,Project Key,Plan Name (1),# of Beds (1),# of Baths (1),# of Floors (1),Garage (1),Square Footage (1),Price (1)
807,Pacific Willow,Pacific Communities,,ACTIVE PROJECT,CA,Riverside,Moreno Valley,92555,,Detached,2733,4163,(951) 601-0200,https://goo.gl/F3qhKz,9522,69'x138',69,2.2,0,0.5,1.3,,7/9/2018,6/20/2015,83,81,2,7/9/2018,434990,578990,33.936237,-117.19555,,39,,2.10%,1.1 tax rate + 1.0 (Mello Roos assessment) = 2.10 total tax rate.,,6065,58184,Plan Four,4,3,2,3,4163,578990
808,Athens,William Lyon Homes,,ACTIVE PROJECT,CA,Riverside,Moreno Valley,92555,,Detached,2401,3266,(951) 970-5331,https://goo.gl/TJbH9S,8500,,,5.5,3.7,4.3,,,8/10/2018,12/16/2017,86,43,43,8/10/2018,411900,467900,33.931877,-117.19501,,37,,2.15%,1.0 + 1.15 (Mello Roos tax assessment) = 2.15 total tax rate.,,6065,207287,Avila X,3,2.5,1,2,2401,411900
809,Athens,William Lyon Homes,,ACTIVE PROJECT,CA,Riverside,Moreno Valley,92555,,Detached,2401,3266,(951) 970-5331,https://goo.gl/TJbH9S,8500,,,5.5,3.7,4.3,,,8/10/2018,12/16/2017,86,43,43,8/10/2018,411900,467900,33.931877,-117.19501,,37,,2.15%,1.0 + 1.15 (Mello Roos tax assessment) = 2.15 total tax rate.,,6065,207287,Auburn X,4,3,2,3,2730,429900
810,Athens,William Lyon Homes,,ACTIVE PROJECT,CA,Riverside,Moreno Valley,92555,,Detached,2401,3266,(951) 970-5331,https://goo.gl/TJbH9S,8500,,,5.5,3.7,4.3,,,8/10/2018,12/16/2017,86,43,43,8/10/2018,411900,467900,33.931877,-117.19501,,37,,2.15%,1.0 + 1.15 (Mello Roos tax assessment) = 2.15 total tax rate.,,6065,207287,Barcelona,5,3,2,3,3004,453900
811,Athens,William Lyon Homes,,ACTIVE PROJECT,CA,Riverside,Moreno Valley,92555,,Detached,2401,3266,(951) 970-5331,https://goo.gl/TJbH9S,8500,,,5.5,3.7,4.3,,,8/10/2018,12/16/2017,86,43,43,8/10/2018,411900,467900,33.931877,-117.19501,,37,,2.15%,1.0 + 1.15 (Mello Roos tax assessment) = 2.15 total tax rate.,,6065,207287,Sevilla,5,3,2,3,3266,467900
812,Athens,William Lyon Homes,,ACTIVE PROJECT,CA,Riverside,Moreno Valley,92555,,Detached,2401,3266,(951) 970-5331,https://goo.gl/TJbH9S,8500,,,5.5,3.7,4.3,,,8/10/2018,12/16/2017,86,43,43,8/10/2018,411900,467900,33.931877,-117.19501,,37,,2.15%,1.0 + 1.15 (Mello Roos tax assessment) = 2.15 total tax rate.,,6065,207287,Avila,4,2.5,1,2,2401,411900
813,Cameos at TurnLeaf (The),William Lyon Homes,,ACTIVE PROJECT,CA,Riverside,Jurupa Valley,91752,,Detached,2484,3806,(951) 332-6859,https://goo.gl/GyUwFc,7800,,,7.8,6,9.5,,,7/20/2018,8/26/2017,216,85,131,7/27/2018,556990,637990,33.998611,-117.53758,,34,,1.10%,1.1 + .8 (Mellos Roos) = 1.9 total tax rate.,,6065,207198,Residence 1,4,2.5,1,2,2484,556990
814,Cameos at TurnLeaf (The),William Lyon Homes,,ACTIVE PROJECT,CA,Riverside,Jurupa Valley,91752,,Detached,2484,3806,(951) 332-6859,https://goo.gl/GyUwFc,7800,,,7.8,6,9.5,,,7/20/2018,8/26/2017,216,85,131,7/27/2018,556990,637990,33.998611,-117.53758,,34,,1.10%,1.1 + .8 (Mellos Roos) = 1.9 total tax rate.,,6065,207198,Residence 2,4,2.5,2,3,2776,565990
815,Cameos at TurnLeaf (The),William Lyon Homes,,ACTIVE PROJECT,CA,Riverside,Jurupa Valley,91752,,Detached,2484,3806,(951) 332-6859,https://goo.gl/GyUwFc,7800,,,7.8,6,9.5,,,7/20/2018,8/26/2017,216,85,131,7/27/2018,556990,637990,33.998611,-117.53758,,34,,1.10%,1.1 + .8 (Mellos Roos) = 1.9 total tax rate.,,6065,207198,Residence 3,5,3,2,3,3077,614990
816,Cameos at TurnLeaf (The),William Lyon Homes,,ACTIVE PROJECT,CA,Riverside,Jurupa Valley,91752,,Detached,2484,3806,(951) 332-6859,https://goo.gl/GyUwFc,7800,,,7.8,6,9.5,,,7/20/2018,8/26/2017,216,85,131,7/27/2018,556990,637990,33.998611,-117.53758,,34,,1.10%,1.1 + .8 (Mellos Roos) = 1.9 total tax rate.,,6065,207198,Residence 4,4,3,2,3,3380,591990
817,Cameos at TurnLeaf (The),William Lyon Homes,,ACTIVE PROJECT,CA,Riverside,Jurupa Valley,91752,,Detached,2484,3806,(951) 332-6859,https://goo.gl/GyUwFc,7800,,,7.8,6,9.5,,,7/20/2018,8/26/2017,216,85,131,7/27/2018,556990,637990,33.998611,-117.53758,,34,,1.10%,1.1 + .8 (Mellos Roos) = 1.9 total tax rate.,,6065,207198,Residence 5,5,3.5,2,3,3806,637990
818,Arterra,Lennar,,ACTIVE PROJECT,CA,Riverside,San Jacinto,92582,,Detached,1555,2419,888-213-1794,https://goo.gl/oJ6pYt,7000,,,6.7,4.7,6,,,7/9/2018,1/20/2018,87,38,49,8/9/2018,291509,327009,33.779343,-116.98479,,0,,2.30%,mello roos assessment included in Tax rate,,6065,215112,Residence One,3,2,1,2,1555,291509
819,Arterra,Lennar,,ACTIVE PROJECT,CA,Riverside,San Jacinto,92582,,Detached,1555,2419,888-213-1794,https://goo.gl/oJ6pYt,7000,,,6.7,4.7,6,,,7/9/2018,1/20/2018,87,38,49,8/9/2018,291509,327009,33.779343,-116.98479,,0,,2.30%,mello roos assessment included in Tax rate,,6065,215112,Residence Two,3,2.5,2,2,1611,293309
820,Arterra,Lennar,,ACTIVE PROJECT,CA,Riverside,San Jacinto,92582,,Detached,1555,2419,888-213-1794,https://goo.gl/oJ6pYt,7000,,,6.7,4.7,6,,,7/9/2018,1/20/2018,87,38,49,8/9/2018,291509,327009,33.779343,-116.98479,,0,,2.30%,mello roos assessment included in Tax rate,,6065,215112,Residence Three,3,2.5,2,2,1823,295709
821,Arterra,Lennar,,ACTIVE PROJECT,CA,Riverside,San Jacinto,92582,,Detached,1555,2419,888-213-1794,https://goo.gl/oJ6pYt,7000,,,6.7,4.7,6,,,7/9/2018,1/20/2018,87,38,49,8/9/2018,291509,327009,33.779343,-116.98479,,0,,2.30%,mello roos assessment included in Tax rate,,6065,215112,Residence Four,4,3,2,2,2419,327009
822,Wildflower at Las Haciendas,KB Home,,ACTIVE PROJECT,CA,San Bernardino,Victorville,92394,,Detached,1698,2899,(760) 596-3600,https://goo.gl/TIX2PP,7200,60x120,60,3.5,6.3,6.8,5.3,,8/6/2018,5/27/2014,185,176,9,8/11/2018,269990,293990,34.539288,-117.34737,,0,,2.20%,1.2 + .9 (Mello roos included in tax rate.) = 2.2 tax rate.,,6071,30539,Residence One,3,2,1,2,1698,269990
823,Wildflower at Las Haciendas,KB Home,,ACTIVE PROJECT,CA,San Bernardino,Victorville,92394,,Detached,1698,2899,(760) 596-3600,https://goo.gl/TIX2PP,7200,60x120,60,3.5,6.3,6.8,5.3,,8/6/2018,5/27/2014,185,176,9,8/11/2018,269990,293990,34.539288,-117.34737,,0,,2.20%,1.2 + .9 (Mello roos included in tax rate.) = 2.2 tax rate.,,6071,30539,Residence Two Modeled,3,2,1,2,1860,279990
824,Wildflower at Las Haciendas,KB Home,,ACTIVE PROJECT,CA,San Bernardino,Victorville,92394,,Detached,1698,2899,(760) 596-3600,https://goo.gl/TIX2PP,7200,60x120,60,3.5,6.3,6.8,5.3,,8/6/2018,5/27/2014,185,176,9,8/11/2018,269990,293990,34.539288,-117.34737,,0,,2.20%,1.2 + .9 (Mello roos included in tax rate.) = 2.2 tax rate.,,6071,30539,Residence Three Modeled,4,2.5,2,2,2321,270990
825,Wildflower at Las Haciendas,KB Home,,ACTIVE PROJECT,CA,San Bernardino,Victorville,92394,,Detached,1698,2899,(760) 596-3600,https://goo.gl/TIX2PP,7200,60x120,60,3.5,6.3,6.8,5.3,,8/6/2018,5/27/2014,185,176,9,8/11/2018,269990,293990,34.539288,-117.34737,,0,,2.20%,1.2 + .9 (Mello roos included in tax rate.) = 2.2 tax rate.,,6071,30539,Residence Four,4,2.5,2,2,2481,276990
826,Wildflower at Las Haciendas,KB Home,,ACTIVE PROJECT,CA,San Bernardino,Victorville,92394,,Detached,1698,2899,(760) 596-3600,https://goo.gl/TIX2PP,7200,60x120,60,3.5,6.3,6.8,5.3,,8/6/2018,5/27/2014,185,176,9,8/11/2018,269990,293990,34.539288,-117.34737,,0,,2.20%,1.2 + .9 (Mello roos included in tax rate.) = 2.2 tax rate.,,6071,30539,Residence Five Modeled,4,2.5,2,2,2899,293990
827,Parkside,William Lyon Homes,,ACTIVE PROJECT,CA,Riverside,San Jacinto,92582,,Detached,1941,2520,(951) 665-3580,https://goo.gl/DqoBV2,4200,,,3.2,3,3.2,3.2,,6/26/2018,5/14/2017,48,43,5,6/26/2018,312900,331900,33.783566,-117.00616,,0,,2.13%,1.0 + 1.13 = 2.13 total tax rate.,,6065,221530,Lassen,3,2,1,2,1941,312900
828,Parkside,William Lyon Homes,,ACTIVE PROJECT,CA,Riverside,San Jacinto,92582,,Detached,1941,2520,(951) 665-3580,https://goo.gl/DqoBV2,4200,,,3.2,3,3.2,3.2,,6/26/2018,5/14/2017,48,43,5,6/26/2018,312900,331900,33.783566,-117.00616,,0,,2.13%,1.0 + 1.13 = 2.13 total tax rate.,,6065,221530,Acadia,4,2,1,2,2107,316900
829,Parkside,William Lyon Homes,,ACTIVE PROJECT,CA,Riverside,San Jacinto,92582,,Detached,1941,2520,(951) 665-3580,https://goo.gl/DqoBV2,4200,,,3.2,3,3.2,3.2,,6/26/2018,5/14/2017,48,43,5,6/26/2018,312900,331900,33.783566,-117.00616,,0,,2.13%,1.0 + 1.13 = 2.13 total tax rate.,,6065,221530,Redwood,4,3,2,2,2520,331900
830,Singleton Heights,Mastercraft Homes,,ACTIVE PROJECT,CA,Riverside,Calimesa,92320,,Detached,1576,3198,(909) 795-0780,https://goo.gl/hgBpmN,10000,,81,2.8,1.7,2.2,2.1,,7/23/2018,12/1/2011,268,225,43,7/23/2018,367000,445000,33.985985,-117.04066,,0,,2.00%,,,6065,18122,Plan 1,3,2,1,2,1576,
831,Singleton Heights,Mastercraft Homes,,ACTIVE PROJECT,CA,Riverside,Calimesa,92320,,Detached,1576,3198,(909) 795-0780,https://goo.gl/hgBpmN,10000,,81,2.8,1.7,2.2,2.1,,7/23/2018,12/1/2011,268,225,43,7/23/2018,367000,445000,33.985985,-117.04066,,0,,2.00%,,,6065,18122,Plan 2,4,2,1,2,1877,367000
832,Singleton Heights,Mastercraft Homes,,ACTIVE PROJECT,CA,Riverside,Calimesa,92320,,Detached,1576,3198,(909) 795-0780,https://goo.gl/hgBpmN,10000,,81,2.8,1.7,2.2,2.1,,7/23/2018,12/1/2011,268,225,43,7/23/2018,367000,445000,33.985985,-117.04066,,0,,2.00%,,,6065,18122,Plan 3,4,2.5,1,3,2285,423000
833,Singleton Heights,Mastercraft Homes,,ACTIVE PROJECT,CA,Riverside,Calimesa,92320,,Detached,1576,3198,(909) 795-0780,https://goo.gl/hgBpmN,10000,,81,2.8,1.7,2.2,2.1,,7/23/2018,12/1/2011,268,225,43,7/23/2018,367000,445000,33.985985,-117.04066,,0,,2.00%,,,6065,18122,Plan 4,5,3,1,3,2547,429000
834,Singleton Heights,Mastercraft Homes,,ACTIVE PROJECT,CA,Riverside,Calimesa,92320,,Detached,1576,3198,(909) 795-0780,https://goo.gl/hgBpmN,10000,,81,2.8,1.7,2.2,2.1,,7/23/2018,12/1/2011,268,225,43,7/23/2018,367000,445000,33.985985,-117.04066,,0,,2.00%,,,6065,18122,Plan 5,5,4,2,3,2839,445000
835,Singleton Heights,Mastercraft Homes,,ACTIVE PROJECT,CA,Riverside,Calimesa,92320,,Detached,1576,3198,(909) 795-0780,https://goo.gl/hgBpmN,10000,,81,2.8,1.7,2.2,2.1,,7/23/2018,12/1/2011,268,225,43,7/23/2018,367000,445000,33.985985,-117.04066,,0,,2.00%,,,6065,18122,Plan 6,5,4,2,3,3198,434000
836,Monterey at Spring Mountain Ranch,KB Home,,ACTIVE PROJECT,CA,Riverside,Riverside,92507,Spring Mountain Ranch,Detached,1575,2773,(951) 274-0139,https://goo.gl/lOsxmH,8000,65x123,,6.8,7.7,8,6.9,,8/6/2018,6/17/2017,156,94,62,8/9/2018,405990,462990,34.010262,-117.30303,,0,,2.00%,Base tax rate 1.062% + ATA Mello-Roos,,6065,205678,Residence Two,3,2,1,2,1860,423990
837,Monterey at Spring Mountain Ranch,KB Home,,ACTIVE PROJECT,CA,Riverside,Riverside,92507,Spring Mountain Ranch,Detached,1575,2773,(951) 274-0139,https://goo.gl/lOsxmH,8000,65x123,,6.8,7.7,8,6.9,,8/6/2018,6/17/2017,156,94,62,8/9/2018,405990,462990,34.010262,-117.30303,,0,,2.00%,Base tax rate 1.062% + ATA Mello-Roos,,6065,205678,Residence Three Modeled,4,2,1,2,2091,427990
838,Monterey at Spring Mountain Ranch,KB Home,,ACTIVE PROJECT,CA,Riverside,Riverside,92507,Spring Mountain Ranch,Detached,1575,2773,(951) 274-0139,https://goo.gl/lOsxmH,8000,65x123,,6.8,7.7,8,6.9,,8/6/2018,6/17/2017,156,94,62,8/9/2018,405990,462990,34.010262,-117.30303,,0,,2.00%,Base tax rate 1.062% + ATA Mello-Roos,,6065,205678,Residence Four,3,2.5,2,2,2240,433990
839,Monterey at Spring Mountain Ranch,KB Home,,ACTIVE PROJECT,CA,Riverside,Riverside,92507,Spring Mountain Ranch,Detached,1575,2773,(951) 274-0139,https://goo.gl/lOsxmH,8000,65x123,,6.8,7.7,8,6.9,,8/6/2018,6/17/2017,156,94,62,8/9/2018,405990,462990,34.010262,-117.30303,,0,,2.00%,Base tax rate 1.062% + ATA Mello-Roos,,6065,205678,Residence Five Modeled,4,2.5,2,2,2528,445990
840,Monterey at Spring Mountain Ranch,KB Home,,ACTIVE PROJECT,CA,Riverside,Riverside,92507,Spring Mountain Ranch,Detached,1575,2773,(951) 274-0139,https://goo.gl/lOsxmH,8000,65x123,,6.8,7.7,8,6.9,,8/6/2018,6/17/2017,156,94,62,8/9/2018,405990,462990,34.010262,-117.30303,,0,,2.00%,Base tax rate 1.062% + ATA Mello-Roos,,6065,205678,Residence Six Modeled,4,2.5,2,2,2773,462990
841,Springfield,Legacy Homes,,ACTIVE PROJECT,CA,San Bernardino,Victorville,92394,,Detached,1834,2653,(760) 951-0929,https://goo.gl/MSLXiJ,5000,,62,2.7,0,1,3,,7/25/2018,6/8/2015,135,103,32,7/25/2018,271990,324990,34.522621,-117.37473,,0,,2.00%,"Mello Roos district, CFD tax depends on square footage",,6071,60559,Residence 1834,3,2,1,2,1834,271990
842,Springfield,Legacy Homes,,ACTIVE PROJECT,CA,San Bernardino,Victorville,92394,,Detached,1834,2653,(760) 951-0929,https://goo.gl/MSLXiJ,5000,,62,2.7,0,1,3,,7/25/2018,6/8/2015,135,103,32,7/25/2018,271990,324990,34.522621,-117.37473,,0,,2.00%,"Mello Roos district, CFD tax depends on square footage",,6071,60559,Residence 1969,3,2.5,2,2,1969,289990
843,Springfield,Legacy Homes,,ACTIVE PROJECT,CA,San Bernardino,Victorville,92394,,Detached,1834,2653,(760) 951-0929,https://goo.gl/MSLXiJ,5000,,62,2.7,0,1,3,,7/25/2018,6/8/2015,135,103,32,7/25/2018,271990,324990,34.522621,-117.37473,,0,,2.00%,"Mello Roos district, CFD tax depends on square footage",,6071,60559,Residence 1974,3,2.5,1,2,1974,299990
844,Springfield,Legacy Homes,,ACTIVE PROJECT,CA,San Bernardino,Victorville,92394,,Detached,1834,2653,(760) 951-0929,https://goo.gl/MSLXiJ,5000,,62,2.7,0,1,3,,7/25/2018,6/8/2015,135,103,32,7/25/2018,271990,324990,34.522621,-117.37473,,0,,2.00%,"Mello Roos district, CFD tax depends on square footage",,6071,60559,Residence 2430,4,3,2,3,2430,312990
845,Springfield,Legacy Homes,,ACTIVE PROJECT,CA,San Bernardino,Victorville,92394,,Detached,1834,2653,(760) 951-0929,https://goo.gl/MSLXiJ,5000,,62,2.7,0,1,3,,7/25/2018,6/8/2015,135,103,32,7/25/2018,271990,324990,34.522621,-117.37473,,0,,2.00%,"Mello Roos district, CFD tax depends on square footage",,6071,60559,Residence 2653,4,3,2,3,2653,324990
846,Augusta,William Lyon Homes,,ACTIVE PROJECT,CA,Riverside,Moreno Valley,92551,,Detached,2107,2902,(951) 243-5510,https://goo.gl/dg7nu2,7200,,,6.8,6.3,6.7,6.9,,7/30/2018,6/3/2017,140,95,45,7/30/2018,393900,427900,33.896072,-117.23347,,0,,2.00%,1.1 + .9 (Mello Roos) = 2.0 total tax rate,,6065,205574,Acadia,4,2,1,2,2107,393900
847,Augusta,William Lyon Homes,,ACTIVE PROJECT,CA,Riverside,Moreno Valley,92551,,Detached,2107,2902,(951) 243-5510,https://goo.gl/dg7nu2,7200,,,6.8,6.3,6.7,6.9,,7/30/2018,6/3/2017,140,95,45,7/30/2018,393900,427900,33.896072,-117.23347,,0,,2.00%,1.1 + .9 (Mello Roos) = 2.0 total tax rate,,6065,205574,Santa Rosa,4,3,2,2,2309,395900
848,Augusta,William Lyon Homes,,ACTIVE PROJECT,CA,Riverside,Moreno Valley,92551,,Detached,2107,2902,(951) 243-5510,https://goo.gl/dg7nu2,7200,,,6.8,6.3,6.7,6.9,,7/30/2018,6/3/2017,140,95,45,7/30/2018,393900,427900,33.896072,-117.23347,,0,,2.00%,1.1 + .9 (Mello Roos) = 2.0 total tax rate,,6065,205574,Redwood,4,3,2,2,2520,411900
849,Augusta,William Lyon Homes,,ACTIVE PROJECT,CA,Riverside,Moreno Valley,92551,,Detached,2107,2902,(951) 243-5510,https://goo.gl/dg7nu2,7200,,,6.8,6.3,6.7,6.9,,7/30/2018,6/3/2017,140,95,45,7/30/2018,393900,427900,33.896072,-117.23347,,0,,2.00%,1.1 + .9 (Mello Roos) = 2.0 total tax rate,,6065,205574,Presidio,4,3,2,3,2601,411900
850,Augusta,William Lyon Homes,,ACTIVE PROJECT,CA,Riverside,Moreno Valley,92551,,Detached,2107,2902,(951) 243-5510,https://goo.gl/dg7nu2,7200,,,6.8,6.3,6.7,6.9,,7/30/2018,6/3/2017,140,95,45,7/30/2018,393900,427900,33.896072,-117.23347,,0,,2.00%,1.1 + .9 (Mello Roos) = 2.0 total tax rate,,6065,205574,Denali,5,3,2,3,2902,427900
851,Monterey at Spring Mountain Ranch,KB Home,,ACTIVE PROJECT,CA,Riverside,Riverside,92507,Spring Mountain Ranch,Detached,1575,2773,(951) 274-0139,https://goo.gl/lOsxmH,8000,65x123,,6.8,7.7,8,6.9,,8/6/2018,6/17/2017,156,94,62,8/9/2018,405990,462990,34.010262,-117.30303,,0,,2.00%,Base tax rate 1.062% + ATA Mello-Roos,,6065,205678,Residence One,3,2,1,2,1575,405990
852,Hunters Pointe at Alderwood,Express Homes,"D.R. Horton, Inc.",ACTIVE PROJECT,CA,Riverside,Murrieta,92563,,Detached,2052,2718,(951) 461-0091,https://goo.gl/xDzBqm,6600,110x60,,5.3,7,5.8,,,7/20/2018,10/7/2017,66,50,16,8/11/2018,423490,442490,33.612427,-117.15463,,0,,1.95%,"TTR including Mello-Roos 1.95, Base TR 1.13%",,6065,208596,Residence 2052,3,2,1,2,2052,423490
853,Hunters Pointe at Alderwood,Express Homes,"D.R. Horton, Inc.",ACTIVE PROJECT,CA,Riverside,Murrieta,92563,,Detached,2052,2718,(951) 461-0091,https://goo.gl/xDzBqm,6600,110x60,,5.3,7,5.8,,,7/20/2018,10/7/2017,66,50,16,8/11/2018,423490,442490,33.612427,-117.15463,,0,,1.95%,"TTR including Mello-Roos 1.95, Base TR 1.13%",,6065,208596,Residence 2446,4,3,2,2,2446,430990
854,Hunters Pointe at Alderwood,Express Homes,"D.R. Horton, Inc.",ACTIVE PROJECT,CA,Riverside,Murrieta,92563,,Detached,2052,2718,(951) 461-0091,https://goo.gl/xDzBqm,6600,110x60,,5.3,7,5.8,,,7/20/2018,10/7/2017,66,50,16,8/11/2018,423490,442490,33.612427,-117.15463,,0,,1.95%,"TTR including Mello-Roos 1.95, Base TR 1.13%",,6065,208596,Residence 2718,5,3,2,2,2718,442490
855,McKenna Pointe,Express Homes,"D.R. Horton, Inc.",ACTIVE PROJECT,CA,Riverside,Lake Elsinore,92530,,Detached,2052,2709,(951) 751-3860 Pete onlin,https://goo.gl/iadQdq,8000,,,5.6,6.7,6.2,,,7/26/2018,10/21/2017,81,52,29,8/11/2018,373990,429490,33.667557,-117.3224,,0,,1.93%,Total Tax Rate includes Special Assess. Fee's & Mello Roos (Base Tax Rate: 1.03570),,6065,207194,Residence 2052,3,2,1,2,2052,373990
856,McKenna Pointe,Express Homes,"D.R. Horton, Inc.",ACTIVE PROJECT,CA,Riverside,Lake Elsinore,92530,,Detached,2052,2709,(951) 751-3860 Pete onlin,https://goo.gl/iadQdq,8000,,,5.6,6.7,6.2,,,7/26/2018,10/21/2017,81,52,29,8/11/2018,373990,429490,33.667557,-117.3224,,0,,1.93%,Total Tax Rate includes Special Assess. Fee's & Mello Roos (Base Tax Rate: 1.03570),,6065,207194,Residence 2319,4,3,1,2,2319,411490
857,McKenna Pointe,Express Homes,"D.R. Horton, Inc.",ACTIVE PROJECT,CA,Riverside,Lake Elsinore,92530,,Detached,2052,2709,(951) 751-3860 Pete onlin,https://goo.gl/iadQdq,8000,,,5.6,6.7,6.2,,,7/26/2018,10/21/2017,81,52,29,8/11/2018,373990,429490,33.667557,-117.3224,,0,,1.93%,Total Tax Rate includes Special Assess. Fee's & Mello Roos (Base Tax Rate: 1.03570),,6065,207194,Residence 2508,4,3,2,2,2508,387490
858,McKenna Pointe,Express Homes,"D.R. Horton, Inc.",ACTIVE PROJECT,CA,Riverside,Lake Elsinore,92530,,Detached,2052,2709,(951) 751-3860 Pete onlin,https://goo.gl/iadQdq,8000,,,5.6,6.7,6.2,,,7/26/2018,10/21/2017,81,52,29,8/11/2018,373990,429490,33.667557,-117.3224,,0,,1.93%,Total Tax Rate includes Special Assess. Fee's & Mello Roos (Base Tax Rate: 1.03570),,6065,207194,Residence 2709,3,3.5,2,2,2709,429490
859,Alure,KB Home,,ACTIVE PROJECT,CA,Riverside,Winchester,92596,,Detached,2329,2913,(951) 383-4115,https://goo.gl/S9J4XM,9000,,,3.8,4,3.7,,,8/6/2018,12/17/2017,51,29,22,8/6/2018,426990,458990,33.597069,-117.09772,,0,,1.90%,TTR 1.9% = 1.12% base + 0.78% Mello Roos,,6065,200962,Residence One Modeled,3,2,1,2,2329,426990
860,Alure,KB Home,,ACTIVE PROJECT,CA,Riverside,Winchester,92596,,Detached,2329,2913,(951) 383-4115,https://goo.gl/S9J4XM,9000,,,3.8,4,3.7,,,8/6/2018,12/17/2017,51,29,22,8/6/2018,426990,458990,33.597069,-117.09772,,0,,1.90%,TTR 1.9% = 1.12% base + 0.78% Mello Roos,,6065,200962,Residence Two,4,2.5,1,2,2628,440990
861,Alure,KB Home,,ACTIVE PROJECT,CA,Riverside,Winchester,92596,,Detached,2329,2913,(951) 383-4115,https://goo.gl/S9J4XM,9000,,,3.8,4,3.7,,,8/6/2018,12/17/2017,51,29,22,8/6/2018,426990,458990,33.597069,-117.09772,,0,,1.90%,TTR 1.9% = 1.12% base + 0.78% Mello Roos,,6065,200962,Residence Three Modeled,4,2.5,1,2,2913,458990
862,Capistrano at Spring Mountain Ranch,KB Home,,ACTIVE PROJECT,CA,Riverside,Riverside,92507,Spring Mountain Ranch,Detached,2329,3379,(951) 274-0745,https://goo.gl/kFDt7y,8865,,,5.2,4,5.5,5.3,,8/6/2018,6/10/2017,159,73,86,8/9/2018,447990,499990,34.009617,-117.30456,,0,,1.90%,TTR 1.9% = Base tax rate 1.06% + ATA,,6065,205591,Residence One,3,2,1,2,2329,447990
863,Capistrano at Spring Mountain Ranch,KB Home,,ACTIVE PROJECT,CA,Riverside,Riverside,92507,Spring Mountain Ranch,Detached,2329,3379,(951) 274-0745,https://goo.gl/kFDt7y,8865,,,5.2,4,5.5,5.3,,8/6/2018,6/10/2017,159,73,86,8/9/2018,447990,499990,34.009617,-117.30456,,0,,1.90%,TTR 1.9% = Base tax rate 1.06% + ATA,,6065,205591,Residence Six Modeled,4,2.5,2,2,3379,499990
864,Capistrano at Spring Mountain Ranch,KB Home,,ACTIVE PROJECT,CA,Riverside,Riverside,92507,Spring Mountain Ranch,Detached,2329,3379,(951) 274-0745,https://goo.gl/kFDt7y,8865,,,5.2,4,5.5,5.3,,8/6/2018,6/10/2017,159,73,86,8/9/2018,447990,499990,34.009617,-117.30456,,0,,1.90%,TTR 1.9% = Base tax rate 1.06% + ATA,,6065,205591,Residence Four Modeled,4,2.5,2,2,2925,484990
865,Capistrano at Spring Mountain Ranch,KB Home,,ACTIVE PROJECT,CA,Riverside,Riverside,92507,Spring Mountain Ranch,Detached,2329,3379,(951) 274-0745,https://goo.gl/kFDt7y,8865,,,5.2,4,5.5,5.3,,8/6/2018,6/10/2017,159,73,86,8/9/2018,447990,499990,34.009617,-117.30456,,0,,1.90%,TTR 1.9% = Base tax rate 1.06% + ATA,,6065,205591,Residence Two Modeled,4,3,1,2,2418,469990
866,Capistrano at Spring Mountain Ranch,KB Home,,ACTIVE PROJECT,CA,Riverside,Riverside,92507,Spring Mountain Ranch,Detached,2329,3379,(951) 274-0745,https://goo.gl/kFDt7y,8865,,,5.2,4,5.5,5.3,,8/6/2018,6/10/2017,159,73,86,8/9/2018,447990,499990,34.009617,-117.30456,,0,,1.90%,TTR 1.9% = Base tax rate 1.06% + ATA,,6065,205591,Residence Three,4,3,1,2,2661,474990
867,Capistrano at Spring Mountain Ranch,KB Home,,ACTIVE PROJECT,CA,Riverside,Riverside,92507,Spring Mountain Ranch,Detached,2329,3379,(951) 274-0745,https://goo.gl/kFDt7y,8865,,,5.2,4,5.5,5.3,,8/6/2018,6/10/2017,159,73,86,8/9/2018,447990,499990,34.009617,-117.30456,,0,,1.90%,TTR 1.9% = Base tax rate 1.06% + ATA,,6065,205591,Residence Five,4,2.5,2,2,3025,490990
868,Emerson,D.R. Horton,"D.R. Horton, Inc.",ACTIVE PROJECT,CA,Riverside,Murrieta,92563,,Detached,2782,3124,(951) 415-6286 TQ cell *,https://goo.gl/ngaziR,7200,72x100,,3.6,5.7,4.5,,,7/20/2018,10/7/2017,60,34,26,8/11/2018,460990,486990,33.612682,-117.15983,,0,,1.90%,Total Tax Rate includes Spec. Assess. Fee's & Mello Roos (Base Tax Rate: 1.15),,6065,212643,Residence 2861,5,3,2,3,2861,485435
869,Emerson,D.R. Horton,"D.R. Horton, Inc.",ACTIVE PROJECT,CA,Riverside,Murrieta,92563,,Detached,2782,3124,(951) 415-6286 TQ cell *,https://goo.gl/ngaziR,7200,72x100,,3.6,5.7,4.5,,,7/20/2018,10/7/2017,60,34,26,8/11/2018,460990,486990,33.612682,-117.15983,,0,,1.90%,Total Tax Rate includes Spec. Assess. Fee's & Mello Roos (Base Tax Rate: 1.15),,6065,212643,Residence 2782,5,3,2,2,2782,460990
